x	y
6.4631503529639	7.36226639986289
1.44397841572787	2.13550270351333
2.76843879208621	1.68443279748495
2.47017109416818	-4.46928834197012
1.63266039580132	-0.0786428021072578
1.38556860831433	-8.07631007493235
-3.78482133654179	-3.6368010838441
-5.94659360917212	7.33283058175389
8.4575635344058	-0.170382998553404
-6.38119275542321	1.24369963696926
-3.67511966632	0.206531046732243
3.81116312315888	-2.02261034014664
0.274054552337635	6.6249310492552
-8.99622991986223	-2.89345594148416
-1.35271209487134	2.74028455847283
-2.67512918873601	-3.2693892118502
-5.63934308872559	-6.76771621185379
-0.0327848057685614	-5.10335581452444
0.387408454141113	0.523414480339049
7.66977172488417	-4.36484579208212
1.28251046294721	4.47152771136834
-4.16695599782132	-0.783763809489284
1.25626066813125	7.07045507407732
7.45144061590809	5.2796744717051
5.31540207231227	-7.46493309046159
-2.98761671942201	0.799434686054121
-8.16189180946373	1.65709304710762
8.84274718264418	4.19769174624596
-1.52549279138193	4.18399171911532
1.42329625709574	-4.4460924609117
-3.89251546521773	2.21264866964159
-2.7593226678775	-9.44396324301332
0.734897324554622	6.24193491656242
-8.28170717789967	2.14424690364187
0.167435295159191	3.96395646636468
5.95955173989587	-6.53786190632776
-4.76634397923252	4.47747611010004
3.55829986715569	-6.55550468082537
-0.899750202727812	6.09465031372479
-8.21916305733066	1.92998302116034
-6.2232713251976	3.34315472903456
-1.23866321569733	3.4898957044193
1.57556494207183	6.93140236517075
4.04667177798896	7.46826545587309
-1.97531680527514	5.08954448860424
-6.13546284710305	-3.7428067300218
9.73943402436889	-1.32887980332999
-7.19125365527227	3.53239354587537
5.47511072228894	-3.10723384823351
-3.56498806714126	-1.78079086600499
-4.21258121302858	0.315630821062247
2.17277513875899	-7.62045834965868
-4.72480966331271	-8.43036971852571
-3.3944681040616	3.0820244774267
2.46207892769508	4.82335532246097
5.14236989104401	7.51110478415445
-6.97075116700156	-0.746294250636423
1.08254961791904	-7.88772716849147
7.96163647111598	-4.324371802678
-4.61697634075652	5.66359726340826
5.61258862087074	-2.11107427140326
4.50844764302664	5.64485768568289
6.28715083266636	5.57890633167276
-9.59104601234024	2.69023254226418
3.32969449765174	-5.1423269240017
-4.87440198957357	0.577504797505033
